Rapaport Trade Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,Rapaport Trade Price,Rapaport Trade Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
154177237,HJDDPS4253,G,Pear,0.08,,,,,,,,3.95x2.44x1.51,,GIA,5234039493,,,15500,,14500,,,,,,,,,,,,,,,,GIA 5234039493,,,,,None,,None,,None,Purple-Pink,Fancy,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/15/2023 00:00:00,Colored Diamond Identification and Origin Report,,,TRUE,1,,,1
109309007,HJDDPS2119,G,Pear,0.09,,,,,,,,3.97x2.40x1.60,,GIA,2201649890,,,14000,,13800,,,,,,,,,,,Pointed,,,,,GIA 2201649890,,,Nice Model. Eye Clean. Pear Brilliant. Perfect Color. Call/Whats App: Vipul +852-69731885 or WeChat - DiamondRepublic.,,None,,None,,None,Pink,Fancy,Purplish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/17/2019 00:00:00,Colored Diamond Identification and Origin Report,Hong Kong,,TRUE,1,,,1
109309012,HJDDPS2121,G,Pear,0.09,,,,,,,,3.63x2.55x1.55,,GIA,5201649828,,,14000,,13800,,,,,,,,,,,Pointed,,,,,GIA 5201649828,,,Nice Model. Eye Clean. Pear Brilliant. Perfect Color. Call/Whats App: Vipul +852-69731885 or WeChat - DiamondRepublic.,,,,None,,None,Purple,Fancy Light,Pinkish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/17/2019 00:00:00,Colored Diamond Identification and Origin Report,Hong Kong,,TRUE,1,,,1
109698630,HJDDPS2123,G,Pear,0.1,,,,,,,,3.89x2.73x1.64,,GIA,2201649872,,,34000,,33000,,,,,,,,,,,Pointed,,,,,GIA 2201649872,,,,,,,,,None,Blue,Fancy Light,Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/30/2026 00:00:00,Colored Diamond Identification and Origin Report,Hong Kong,,TRUE,1,,,1
109309015,HJDDPS2125B,G,Pear,0.12,,,,,,,,4.41x2.76x1.79,,GIA,6207649866,,,15000,,14800,,,,,,,,,,,Pointed,,,,,GIA 6207649866,,,Nice Model. Eye Clean. Pear Brilliant. Perfect Color. Call/Whats App: Vipul +852-69731885 or WeChat - DiamondRepublic.,,,,None,,None,Pink,Fancy,Purplish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/17/2019 00:00:00,Colored Diamond Identification and Origin Report,Hong Kong,,TRUE,1,,,1
124309752,HJDDPS2125,G,Pear,0.13,,,,,,,,4.53x2.92x1.81,,GIA,5201627077,,,60000,,58000,,,,,,,,,,,Pointed,,,,,GIA 5201627077,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Blue,,,,None,Blue,Fancy,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/16/2019 00:00:00,Colored Diamond Identification and Origin Report,USA,,TRUE,1,,,1
154177246,HJDDPS4252,G,Pear,0.13,,,,,,,,4.36x2.86x1.69,,GIA,2239038658,,,28500,,26500,,,,,,,,,,,,,,,,GIA 2239038658,,,,,None,,None,None,None,Purple,Fancy,Pinkish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/14/2023 00:00:00,Colored Diamond Identification and Origin Report,,,FALSE,1,,,1
105210623,HJDDPS2052,G,Pear,0.15,,VS2,,G,G,M,B,4.73x2.96x1.90,,GIA,2203170134,,,18000,,17800,,,,64.4,59,VTN,VTK,,Faceted,N,Pointed,,,,,GIA 2203170134,,"Feather,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Pink,,None,,None,Pink,Fancy Light,Purplish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,4/9/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
110323564,HJDDPS2139,G,Pear,0.17,,VS2,,G,G,S,Y,4.94x3.10x1.82,,GIA,6204725065,,,4300,,4200,,,,58.7,60,VTN,XTK,,Faceted,N,Pointed,,,,,GIA 6204725065,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Additional clouds are not shown. Additional pinpoints are not shown.","Feather,  Indented Natural,  Cloud,  Needle,  Pinpoint,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Yellow - Chameleon,Fancy Light,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/19/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
103832943,HJDDPS2038,G,Pear,0.21,,SI1,,VG,G,N,,4.91x3.30x2.12,,GIA,2201170125,,,60000,,59000,,,,64.3,55,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2201170125,A manufacturing remnant is not shown. Pinpoints are not shown.,"Crystal,  Needle",Nice Model. Eye Clean. Pear Brilliant. Perfect Blue Color. Call/Whats App Vipul +852-69731885,,Blue,,None,,None,Blue,Fancy,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,4/10/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
110322495,HJDDPS2142,G,Pear,0.23,,VS2,,G,G,F,,5.15x3.47x2.17,,GIA,2205725061,,,3000,,2900,,,,62.4,60,M,XTK,,Faceted,N,Pointed,,,,,GIA 2205725061,,"Feather,  Indented Natural,  Pinpoint,  Natural,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Yellow,Fancy,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/18/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
114142606,HJDDPS2143,G,Pear,0.24,,SI2,,G,G,S,Y,4.95x3.39x2.39,,GIA,6204725063,,,4100,,4000,,,,70.5,61,TK,XTK,,Faceted,N,Pointed,,,,,GIA 6204725063,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Additional clouds are not shown. Pinpoints are not shown.","Feather,  Cloud,  Needle,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Green - Chameleon,Fancy,Grayish Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/2/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
114142607,HJDDPS2144,G,Pear,0.25,,VS2,,G,G,S,Y,5.90x3.49x2.04,,GIA,5202725067,,,4100,,4000,,,,58.5,56,M,XTK,,Faceted,N,Pointed,,,,,GIA 5202725067,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Pinpoints are not shown.","Feather,  Crystal,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Green - Chameleon,Fancy,Grayish Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/2/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
109736497,HJDDPS2152,G,Pear,0.28,,I2,,G,G,M,B,5.42x3.64x2.45,,GIA,6207642547,,,7000,,6888,,,,67.3,52,M,XTK,,Faceted,N,Pointed,,,,,GIA 6207642547,"Clouds, pinpoints and surface graining are not shown.","Crystal,  Feather,  Cavity,  Indented Natural,  Needle,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Pink,,None,,None,Pink,Light,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/28/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
84439925,HJRNG135,G,Pear,0.3,,SI2,,EX,G,N,,5.31x3.55x2.26,,GIA,6187312363,,,26000,,25000,,,,63.8,53,TK,XTK,,Faceted,N,Pointed,,,,,GIA 6187312363,"Pinpoints, internal graining and surface graining are not shown.","Feather,  Etch Channel,  Crystal,  Cloud,  Indented Natural,  Cavity,  Needle",Set in Ring/Pendent. Gorgeous Color. No BGM. Call/Whats App Vipul +852-69731885,,None,,None,None,None,Purple-Pink,Fancy Intense,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,04/19/2017 00:00:00,Colored Diamond Grading Report,,,TRUE,1,,,1
110471165,HJDDPS2147,G,Pear,0.33,,I1,,G,G,S,Y,5.87x3.93x2.46,,GIA,2201725076,,,5500,,5300,,,,62.7,56,,,,Faceted,N,Pointed,,,,,GIA 2201725076,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Additional clouds are not shown. Pinpoints are not shown.","Crystal,  Feather,  Cavity,  Cloud,  Needle,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Green - Chameleon,Fancy,Grayish Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/25/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
110745392,HJDDPS2149,G,Pear,0.36,,VVS1,,G,G,S,Y,6.50x3.87x2.25,,GIA,5201725071,,,3000,,2950,,,,58,60,TK,XTK,,Faceted,N,Pointed,,,,,GIA 5201725071,A manufacturing remnant is not shown. Surface graining is not shown.,"Chip,  Feather,  Indented Natural,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Yellow,Fancy,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/4/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
154091939,HJDDPS4540,G,Pear,0.41,,VS1,,VG,G,M,B,6.55x4.05x2.41,,GIA,6471243623,,,2000,,1750,,,,59.5,53,TK,XTK,,Faceted,N,,,,,,GIA 6471243623,Surface graining is not shown.,"Feather,  Indented Natural,  Extra Facet",,,None,,None,,None,Yellow,Fancy,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,8/8/2023 0:00,Colored Diamond Grading Report,,,TRUE,1,,,1
114142605,HJDDPS2150,G,Pear,0.43,,VS2,,G,G,S,Y,6.54x4.18x2.64,,GIA,2205725079,,,5000,,4900,,,,63.1,58,TK,VTK,,Faceted,N,Pointed,,,,,GIA 2205725079,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Clouds, pinpoints and surface graining are not shown.","Crystal,  Feather,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Yellow - Chameleon,Fancy Light,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/2/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
58870372,HJDDPS1207,M,Pear,0.46,,VS1,,G,G,F,,6.55x4.22x2.66,Yes,GIA,1122994299,,,31000,,30000,,,,62.9,62,TN,STK,,Polished,VS,Pointed,,,,,GIA 1122994299,,Feather,Baby Pink Color. Pear Brilliant. No Black. Pair Stone with Light Green. Set in Earrings Call/Whats App Vipul +852-69731885,,Pink,,None,None,None,Pink,Fancy,Orangey,Hong Kong,,Tsim Sha Tsui,,,,,,,0.46Cts FOP 0.47Cts FLYG Earrings.jpg,,,,,,,,,,,,,,,,,09/21/2017 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
105209322,HJDDPS2036,M,Pear,0.47,,VS1,,G,VG,N,,7.10x4.30x2.54,Yes,GIA,2205215044,,,20000,,19000,,,,59,61,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2205215044,,Feather, 100% No BGM Pear Brilliant. Earrings For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,Green,Fancy Light,Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,04/25/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
90565737,HJDDPS1905,G,Pear,1.01,,I1,,VG,VG,N,,8.53x5.80x3.26,,GIA,2185475530,,,4100,,4000,,,,56.2,60,TK,VTK,,Faceted,N,Pointed,,,,,GIA 2185475530,Clouds are not shown. Pinpoints are not shown.,"Feather,  Crystal,  Indented Natural,  Cavity,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,Orange,Fancy Deep,Brownish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/27/2017 00:00:00,Colored Diamond Grading Report,,,TRUE,1,,,1
107311976,HJDDPS2098,G,Pear,1.01,,I1,,EX,VG,M,B,8.66x5.29x3.30,,GIA,2336019715,,,4500,,4400,,,,62.4,59,STK,VTK,,Faceted,N,Pointed,,,,,,Additional pinpoints are not shown. Surface graining is not shown.,"Feather,  Needle,  Pinpoint,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Green - Yellow,Very Light,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/20/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
83349770,HJDDPS1920,G,Pear,1.06,,,,,,,,8.18x6.11x3.53,,GIA,2145973368,,,22000,,20000,,,,,,,,,,,Pointed,,,,,GIA 2145973368,,,Orange Color. Gorgeous Color. No BGM. Call/Whats App Vipul +852-69731885,,None,,None,,None,Orange,Fancy Vivid,Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,1.06Cts Natural Fancy Vivid Yellowish Orange GIA PS.jpeg,,,,,,,,,,,,,,,,,09/21/2017 00:00:00,Colored Diamond Identification and Origin Report,USA,,TRUE,1,,,1
91073577,HJDDPS1919,G,Pear,1.56,,VS2,,VG,VG,N,,10.22x6.35x3.78,,GIA,1139798450,,,4600,,4500,,,,59.6,60,STK,VTK,,Faceted,N,Pointed,,,,,GIA 1139798450,Clarity grade is based on clouds that are not shown.,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Yellow,Fancy Light,Grayish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,1139798450.jpg,,,,,,,,,,,,,,,,,02/21/2014 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
60335050,159FBGY,G,Pear,1.59,,VS2,,EX,G,N,,9.91x6.20x3.83,,GIA,2155525654,,,3500,,3200,,,,61.7,64,M,XTK,,Faceted,N,Pointed,,,,,GIA 2155525654,Additional clouds are not shown. Surface graining is not shown.,"Indented Natural,  Feather,  Cloud",,,None,,,,None,Yellow,Fancy,Brownish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,3/6/2024 0:00,Colored Diamond Grading Report,,,TRUE,1,,,1
91288469,HJDDPS2202,G,Pear,0.27,D,VVS1,,VG,VG,N,,6.12x3.79x1.95,,GIA,5213844762,,,1895.72,0.264,1869.16,0.246,,,51.4,63,STK,TK,,Faceted,N,Pointed,,,,,GIA 5213844762,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,3/3/2016 0:00,Diamond Dossier,,,TRUE,1,,,1
174123816,HJDDPS4674,G,Pear,0.29,D,VVS2,,VG,VG,F,,5.93x3.83x2.22,Yes,GIA,2524310820,,,1336,-0.109,1288,-0.141,,,58.1,61,TN,TK,,Faceted,N,,,,,,GIA 2524310820,,"Needle,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,05/28/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121404150,HJDDPS3298,NA,Pear,0.3,D,VVS1,,VG,VG,N,,5.65x3.74x2.39,,GIA,2356957122,,,1564,-0.255,1495,-0.288,,,63.7,61,STK,VTK,,Faceted,N,Pointed,,,,,GIA 2356957122,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/15/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
124568477,HJDDPS3953,NA,Pear,0.3,D,VVS1,,VG,VG,N,,6.00x3.68x2.29,,GIA,2357164847,,,1564,-0.255,1495,-0.288,,,62.4,60,TN,VTK,,Faceted,N,Pointed,,,,,GIA 2357164847,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,3/12/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
130226429,HJDDPS4125,NA,Pear,0.3,D,VVS1,,VG,VG,N,,6.04x3.62x2.33,,GIA,2396762873,,,1564,-0.255,1495,-0.288,,,64.3,69,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2396762873,,Cavity, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,8/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
174123832,HJDDPS4720,G,Pear,0.3,D,VVS2,,EX,VG,F,,6.12x3.78x2.16,Yes,GIA,2514921677,,,1428,-0.248,1365,-0.282,,,57.2,58,TK,VTK,,Faceted,N,,,,,,GIA 2514921677,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,04/19/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
173828096,HJDDPS4684,G,Pear,0.39,D,VVS2,,EX,VG,F,,6.51x4.03x2.55,Yes,GIA,2516591117,,,1292,-0.32,1235,-0.35,,,63.3,61,STK,VTK,,Faceted,N,,,,,,GIA 2516591117,,"Feather,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,3/10/2025 0:00,Diamond Dossier,,,TRUE,1,,,1
174123834,HJDDPS4750,G,Pear,0.4,D,VS2,,EX,VG,N,,6.52x4.07x2.58,Yes,GIA,7523888508,,,1224,-0.32,1170,-0.35,,,63.4,55,STK,VTK,,Faceted,N,,,,,,GIA 7523888508,,"Feather,  Crystal", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,07/22/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
173828041,HJDDPS4748,G,Pear,0.41,D,VS2,,EX,VG,N,,6.60x4.01x2.58,Yes,GIA,2527424509,,,1224,-0.32,1170,-0.35,,,64.3,56,STK,VTK,,Faceted,N,,,,,,GIA 2527424509,,"Feather,  Crystal", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,6/9/2025 0:00,Diamond Dossier,,,TRUE,1,,,1
178607633,HJDDPS4774,G,Pear,0.62,D,IF,,EX,VG,S,B,8.97x4.91x2.22,Yes,GIA,6542238106,,,2950,-0.017,2800,-0.067,,,45.3,60,M,TK,,Faceted,L,,,,,,GIA 6542238106,,Minor Details Of Polish,,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,0.62Cts D IF EX VG SB GIA 6542238106.jpg,,,,,,,,,,,,,,,,,12/16/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
126257749,HJDDPS4025,G,Pear,0.7,D,VS2,,EX,VG,N,,8.01x4.72x3.10,,GIA,6193035515,,,2701,-0.129,2590,-0.165,,,65.7,61,M,TK,,Faceted,N,Pointed,,,,,GIA 6193035515,,"Feather,  Cavity", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/19/2018 00:00:00,Diamond Dossier,,,TRUE,1,,,1
130510723,HJDDPS4154,G,Pear,0.7,D,VVS1,,EX,VG,N,,8.12x4.96x2.99,,GIA,1216987272,,,3431,-0.142,3290,-0.178,,,60.2,60,M,TK,,Faceted,N,Pointed,,,,,GIA 1216987272,,"Feather,  Chip", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/30/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
140259948,HJDDPS4403,G,Pear,0.7,D,VVS1,,EX,VG,N,,7.96x4.75x3.09,,GIA,1425623592,,,3666,-0.084,3525,-0.119,,,65,64,M,VTK,,Faceted,N,,,,,,GIA 1425623592,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,03/14/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
141177136,HJDDPS4433,G,Pear,0.7,D,VVS1,,EX,VG,N,,8.10x4.96x3.06,,GIA,6432260449,,,3572,-0.107,3431,-0.142,,,61.8,58,TN,TK,,Faceted,N,Pointed,,,,,GIA 6432260449,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,5/10/2022 0:00,Diamond Dossier,,,TRUE,1,,,1
144369820,HJDDPS4373,G,Pear,0.7,D,VVS1,,EX,EX,N,,7.95x4.78x3.09,,GIA,6392895731,,,3760,-0.06,3619,-0.095,,,64.8,58,STK,VTK,,Faceted,N,,,,,,GIA 6392895731,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,8/12/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
178607627,HJDDPS4767,G,Pear,0.7,D,VS2,,VG,VG,N,,9.19x4.84x2.28,Yes,GIA,6545238142,,,2750,-0.113,2600,-0.161,,,47.2,62,TK,VTK,,Faceted,VL,,,,,,GIA 6545238142,,Crystal,,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,0.70Cts D VS2 VG VG N GIA 6545238142.jpg,,,,,,,,,,,,,,,,,12/16/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
178607641,HJDDPS4773,G,Pear,0.7,D,VVS2,,VG,VG,S,B,10.39x4.78x2.14,Yes,GIA,2548238161,,,3200,-0.135,3500,-0.054,,,44.7,61,M,TK,,Faceted,L,,,,,,GIA 2548238161,,Feather, 100% No BGM Nice Make. Very Long Ratio almost 1.80Cts Length. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,0.70Cts D VVS2 VG VG STG GIA 2548238161.jpg,,,,,,,,,,,,,,,,,12/16/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
132476796,HJDDPS4268,G,Pear,0.74,D,VVS1,,EX,EX,N,,8.21x5.01x3.08,,GIA,5406375034,,,2920,-0.27,2800,-0.3,,,61.5,60,M,TK,,Faceted,N,Pointed,,,,,GIA 5406375034,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/13/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
168082342,HJRNG302                              PS4655,G,Pear,0.78,D,VS2,,VG,VG,F,,9.55x4.70x2.54,Yes,GIA,2514235107,,,2992,-0.035,2890,-0.068,,,54,54,M,VTK,,Faceted,L,,,,,,GIA 2514235107,,"Crystal,  Needle,  Etch Channel,  Cloud",Old Mine Cut. Open Culet. Very long and big face. No BGM. For more details Contact +852-69731885 WhatsApp/WeChat DiamondRepublic,,None,None,BT0,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/20/2025 00:00:00,Diamond Dossier,,,TRUE,1,,,1
135919840,HJDDPS4371,G,Pear,0.91,D,VVS2,,VG,VG,N,,8.69x5.43x3.40,,GIA,6391769305,,,4316,-0.17,4160,-0.2,,,62.5,61,M,TK,,Faceted,N,Pointed,,,,,GIA 6391769305,,"Feather,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/24/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
